tanggal,jam,sens1,sens2,sens3,sens4
22-Apr,17:20,25.33,92.89,501.44,70.35
22-Apr,17:30,25.33,92.89,188,73.28
22-Apr,17:40,25.41,92.89,35.12,75.62
22-Apr,17:50,25.57,92.89,0,76.41
22-Apr,18:00,25.41,92.89,0,78.78
22-Apr,18:10,25.49,92.89,0,103.05
22-Apr,18:20,25.41,92.89,0,105.33
22-Apr,18:30,25.33,92.89,0,90.14
22-Apr,18:40,25.41,92.89,0,92.05
22-Apr,18:50,25.17,92.89,0,110.15
22-Apr,19:00,25.09,92.89,0,90.46
22-Apr,19:10,25.17,92.89,0,132.75
22-Apr,19:20,25.25,92.89,0,80.77
22-Apr,19:30,25.33,92.89,0,81.63
22-Apr,19:40,25.33,92.89,0,95.01
22-Apr,19:50,25.41,92.89,0,79.25
22-Apr,20,25.41,92.89,0,117.14
22-Apr,20:10,25.25,92.89,0,79.15
22-Apr,20:20,25.17,92.89,0,79.18
22-Apr,20:30,25.17,92.89,0,79.42
22-Apr,20:40,25.25,92.89,0,78.6
22-Apr,20:50,25.33,92.89,0,89.8
22-Apr,21:00,25.41,92.89,0,79.83
22-Apr,21:10,25.25,92.89,0,82.26
22-Apr,21:20,25.25,92.89,0,82.73
22-Apr,21:30,25.17,92.89,0,82.63
22-Apr,21:40,25.17,92.89,0,82.3
22-Apr,21:50,25.17,92.89,0,88.02
22-Apr,22:00,25.09,92.89,0,83.96
22-Apr,22:10,25.09,92.89,0,84.09
22-Apr,22:20,25.17,92.89,0,82.87
22-Apr,22:30,25.33,92.89,0,84.84
22-Apr,22:40,25.17,92.89,0,84.74
22-Apr,22:50,25.17,92.89,0,86.67
22-Apr,23:00,25.09,92.89,0,84.35
22-Apr,23:10,25.09,92.89,0,90.95
22-Apr,23:20,25.17,92.89,0,91.95
22-Apr,23:30,25.09,92.89,0,93.9
22-Apr,23:40,25.17,92.89,0,91.89
22-Apr,23:50,24.94,92.89,0,91.88
4,0:00,24.78,92.89,0,94.11
4,0:10,24.7,92.89,0,93.78
4,0:20,24.78,92.89,0,90.19
4,0:30,24.78,92.89,0,90.76
4,0:40,24.7,92.89,0,90.72
4,0:50,24.7,92.89,0,90.6
4,1:00,24.78,92.89,0,93.44
4,1:10,24.78,92.89,0,92.99
4,1:20,24.86,92.89,0,93.87
4,1:30,24.86,92.89,0,93.93
4,1:40,24.78,92.89,0,93.35
4,1:50,24.86,92.89,0,93.65
4,2:00,24.7,92.89,0,94.09
4,2:10,24.62,92.89,0,93.42
4,2:20,24.62,92.89,0,93.57
4,2:30,24.54,92.89,0,84.4
4,2:40,24.78,92.89,0,91.53
4,2:50,24.78,92.89,0,91.26
4,3:00,24.7,92.89,0,91.03
4,3:10,24.7,92.89,0,89.85
4,3:20,24.62,92.89,0,94.22
4,3:30,24.7,92.89,0,87.51
4,3:40,24.7,92.89,0,88.28
4,3:50,24.62,92.89,0,86.82
4,4:00,24.78,92.89,0,86.04
4,4:10,24.62,92.89,0,83.54
4,4:20,24.62,92.89,0,84.51
4,4:30,24.54,92.89,0,84.81
4,4:40,24.7,92.89,0,83.2
4,4:50,24.78,92.89,0,83.11
4,5:00,24.62,92.89,0,83.04
4,5:10,24.54,92.89,0,81.75
4,5:20,24.62,92.89,0,82.8
4,5:30,24.62,92.89,55.6,82.22
4,5:40,24.54,92.89,294.08,80.54
4,5:50,24.54,92.89,868.48,81.09
4,6:00,24.46,92.89,1785.6,81.24
4,6:10,24.62,92.89,2909.44,80.92
4,6:20,24.54,92.89,4078.08,80.71
4,6:30,24.7,92.89,5463.04,79.96
4,6:40,24.94,92.89,6958.08,80.57
4,6:50,25.09,92.89,8570.88,77.96
4,7:00,25.41,92.89,13455.36,79.38
4,7:10,25.96,92.89,17643.52,78.87
4,7:20,26.51,90.73,17459.2,78.53
4,7:30,26.99,89.61,21473.28,76.64
4,7:40,26.83,89.89,21196.8,75.57
4,7:50,26.75,88.58,31375.36,75.97
4,8:00,27.06,87.54,29634.56,76.28
4,8:10,28.09,83.6,31088.64,76.42
4,8:20,28.33,83.89,4601.7,76.59
4,8:30,28.09,81.54,34467.84,75.17
4,8:40,28.56,80.51,56565.77,74.22
4,8:50,28.48,80.79,41943.05,76.38
4,9:00,29.04,77.7,44421.12,75.67
4,9:10,28.72,78.17,53452.8,72.98
4,9:20,30.61,70.29,63774.72,72.91
4,9:30,30.22,71.23,63447.04,72.7
4,9:40,29.19,73.66,50135.04,72.8
4,9:50,29.83,71.88,48660.48,73.64
4,10,30.06,70.85,56238.09,72.66
4,10:10,30.06,70.76,87736.32,73.32
4,10:20,29.59,75.82,96583.68,73.68
4,10:30,29.59,74.79,43397.12,73.94
4,10:40,29.51,75.26,84049.93,73.75
4,10:50,29.51,74.88,27566.08,70.79
4,11:00,29.19,76.29,83681.28,72.49
4,11:10,29.35,75.73,59064.32,72.44
4,11:20,29.43,73.76,31784.96,72.49
4,11:30,29.43,75.54,65617.93,72.16
4,11:40,29.43,74.88,70860.8,72.01
4,11:50,29.35,73.57,67788.79,71.19
4,12:00,29.43,74.79,92323.84,70.93
4,12:10,29.51,71.88,52346.88,72.67
4,12:20,29.59,73.29,49397.76,68.87
4,12:30,29.75,72.26,56442.89,70.59
4,12:40,29.75,72.54,65085.45,71.26
4,12:50,29.51,75.45,20490.24,70.1
4,13:00,29.35,76.01,18984.96,68.85
4,13:10,29.35,77.88,17141.76,69.85
4,13:20,29.35,78.63,16404.48,69.01
4,13:30,29.27,79.48,14100.48,68.26
4,13:40,29.35,78.26,13363.2,70.02
4,13:50,29.35,75.91,13178.88,67.65
4,14:00,29.35,78.73,12718.08,68.57
4,14:10,29.35,78.45,12165.12,67.96
4,14:20,29.27,80.42,11796.48,67.1
4,14:30,29.35,81.26,10506.24,67.12
4,14:40,29.19,78.17,10321.92,67.13
4,14:50,29.04,80.13,9676.8,67.8
4,15:00,28.96,81.07,9722.88,66.98
4,15:10,28.96,80.7,9400.32,65.85
4,15:20,28.88,81.17,9707.52,66.47
4,15:30,28.88,81.64,8386.56,65.48
4,15:40,28.88,81.35,8248.32,67.13
4,15:50,28.88,81.92,6912,66.31
4,16:00,28.8,80.6,6174.72,66.11
4,16:10,28.72,81.54,4782.08,66.65
4,16:20,28.64,80.6,3456,65.63
4,16:30,28.41,82.01,2833.92,66.67
4,16:40,28.41,83.79,2534.4,66.76
4,16:50,28.33,83.79,2096.64,66.36
4,17:00,28.25,83.98,1693.44,58.29
4,17:10,28.25,83.89,1202.56,65.81
4,17:20,28.17,83.89,616.32,66.42
4,17:30,28.09,84.82,195.84,66.02
4,17:40,28.09,83.7,35.36,64.35
4,17:50,28.09,85.39,0,65.28
4,18:00,28.01,84.17,0,72.17
4,18:10,27.93,84.35,0,69.77
4,18:20,27.77,85.29,0,69.96
4,18:30,27.62,86.98,0,93.77
4,18:40,27.62,89.98,0,79.39
4,18:50,27.54,90.45,0,90.04
4,19:00,27.54,90.64,0,92
4,19:10,27.38,92.14,0,63.48
4,19:20,27.3,91.2,0,82.84
4,19:30,27.38,90.54,0,76
4,19:40,27.3,91.2,0,69.02
4,19:50,27.14,92.14,0,72.79
4,20,27.06,92.89,0,75.58
4,20:10,26.91,92.89,0,78.42
4,20:20,26.83,92.89,0,61.39
4,20:30,26.91,92.89,0,64.07
4,20:40,26.83,92.89,0,76
4,20:50,26.67,92.89,0,67.01
4,21:00,26.59,92.61,0,77.82
4,21:10,26.59,92.89,0,59.38
4,21:20,26.51,92.51,0,57.7
4,21:30,26.43,92.89,0,60.07
4,21:40,26.28,92.89,0,60.55
4,21:50,26.2,92.89,0,67.11
4,22:00,26.28,92.89,0,59.79
4,22:10,26.12,92.89,0,61.67
4,22:20,26.04,92.89,0,65.31
4,22:30,25.96,92.89,0,85.06
4,22:40,25.96,92.89,0,67.12
4,22:50,25.8,92.89,0,67.39
4,23:00,25.8,92.89,0,75.86
4,23:10,25.8,92.89,0,78.05
4,23:20,25.8,92.89,0,87.61
4,23:30,25.88,92.89,0,87.87
4,23:40,25.88,92.89,0,96.44
4,23:50,25.8,92.89,0,108.94
24-Apr,0:00,25.72,92.89,0,114.2
24-Apr,0:10,25.72,92.89,0,122.18
24-Apr,0:20,25.72,92.89,0,117.17
24-Apr,0:30,25.8,92.89,0,143.36
24-Apr,0:40,25.8,92.89,0,118.87
24-Apr,0:50,25.8,92.89,0,137.22
24-Apr,1:00,25.57,92.89,0,131.65
24-Apr,1:10,25.57,92.89,0,140.28
24-Apr,1:20,25.64,92.89,0,134.31
24-Apr,1:30,25.41,92.89,0,141.89
24-Apr,1:40,25.49,92.89,0,138.09
24-Apr,1:50,25.33,92.89,0,140.61
24-Apr,2:00,25.33,92.89,0,134.31
24-Apr,2:10,25.41,92.89,0,133.45
24-Apr,2:20,25.41,92.89,0,145.96
24-Apr,2:30,25.33,92.89,0,133.26
24-Apr,2:40,25.25,92.89,0,136.4
24-Apr,2:50,25.25,92.89,0,135.75
24-Apr,3:00,25.25,92.89,0,135.86
24-Apr,3:10,25.33,92.89,0,133.47
24-Apr,3:20,25.49,92.89,0,132.97
24-Apr,3:30,25.57,92.89,0,132.95
24-Apr,3:40,25.33,92.89,0,132.17
24-Apr,3:50,25.25,92.89,0,131.81
24-Apr,4:00,25.17,92.89,0,129.02
24-Apr,4:10,25.17,92.89,0,128.71
24-Apr,4:20,25.17,92.89,0,124.98
24-Apr,4:30,25.09,92.89,0,123.4
24-Apr,4:40,25.17,92.89,0,122.71
24-Apr,4:50,25.17,92.89,0,131.44
24-Apr,5:00,25.01,92.89,0,118.99
24-Apr,5:10,25.17,92.89,0,116.22
24-Apr,5:20,25.01,92.89,0,116.81
24-Apr,5:30,25.01,92.89,45.08,114.48
24-Apr,5:40,24.94,92.89,239.68,113.97
24-Apr,5:50,24.7,92.89,887.04,113.15
24-Apr,6:00,24.7,92.89,1923.84,110.41
24-Apr,6:10,24.7,92.89,3463.68,109.86
24-Apr,6:20,24.94,92.89,5207.04,109.44
24-Apr,6:30,25.09,92.89,7116.8,107.92
24-Apr,6:40,25.17,92.89,8156.16,107.62
24-Apr,6:50,25.49,92.89,9533.44,105.52
24-Apr,7:00,25.72,92.89,13332.48,102.82
24-Apr,7:10,26.43,91.76,16773.12,102.18
24-Apr,7:20,26.75,90.08,19568.64,101.4
24-Apr,7:30,27.14,87.73,20674.56,100.06
24-Apr,7:40,27.38,87.17,24555.52,100.7
24-Apr,7:50,28.09,85.39,28631.04,99.9
24-Apr,8:00,28.88,82.85,0,99.28
24-Apr,8:10,28.56,82.1,25108.48,97.86
24-Apr,8:20,28.8,80.32,37621.76,95.19
24-Apr,8:30,27.77,85.39,34652.16,94.37
24-Apr,8:40,27.85,84.92,51281.92,91.48
24-Apr,8:50,28.25,82.85,47185.92,92.33
24-Apr,9:00,28.48,79.38,44318.72,92.51
24-Apr,9:10,28.72,79.01,45895.68,90.25
24-Apr,9:20,29.04,75.45,56770.56,90.3
24-Apr,9:30,29.43,74.79,46817.28,89.76
24-Apr,9:40,29.59,74.6,50831.36,90.37
24-Apr,9:50,29.35,75.26,44789.76,88.1
24-Apr,10,29.27,74.32,58368,89.47
24-Apr,10:10,29.67,73.48,21934.08,89.55
24-Apr,10:20,30.06,71.79,84418.56,88.67
24-Apr,10:30,30.14,71.98,62300.16,85.95
24-Apr,10:40,29.43,76.85,73400.33,85.22
24-Apr,10:50,29.59,76.01,49029.12,83.36
24-Apr,11:00,29.98,74.13,68280.33,84.49
24-Apr,11:10,29.51,79.1,66560,82.71
24-Apr,11:20,29.51,77.98,21104.64,82.96
24-Apr,11:30,29.35,79.38,39690.24,80.93
24-Apr,11:40,29.43,77.51,26542.08,74.34
24-Apr,11:50,29.35,78.26,67092.47,82.32
24-Apr,12:00,29.27,78.73,75038.73,72.73
24-Apr,12:10,29.43,77.6,56033.28,79.46
24-Apr,12:20,29.51,77.13,44318.72,70.08
24-Apr,12:30,29.51,76.1,59351.04,80.44
24-Apr,12:40,29.67,77.51,89251.84,80.35
24-Apr,12:50,29.35,77.7,14376.96,78.14
24-Apr,13:00,29.51,75.63,13824,79.36
24-Apr,13:10,29.59,75.07,12902.4,76.12
24-Apr,13:20,29.43,77.88,12349.44,77.23
24-Apr,13:30,29.35,79.48,11888.64,77.19
24-Apr,13:40,29.35,78.17,10736.64,77.2
24-Apr,13:50,29.19,78.73,10598.4,76.62
24-Apr,14:00,29.27,79.38,10137.6,75.02
24-Apr,14:10,29.19,79.48,9953.28,76.74
24-Apr,14:20,29.12,78.45,9815.04,74.7
24-Apr,14:30,29.04,80.23,9216,73.93
24-Apr,14:40,29.12,79.1,8847.36,75.46
24-Apr,14:50,29.12,80.32,8202.24,75.16
24-Apr,15:00,29.12,80.79,6266.88,73.23
24-Apr,15:10,28.8,81.45,6589.44,73.66
24-Apr,15:20,28.72,82.85,7572.48,72.87
24-Apr,15:30,28.8,83.14,6405.12,72.48
24-Apr,15:40,28.56,83.79,7096.32,70.38
24-Apr,15:50,28.48,83.79,7096.32,73.2
24-Apr,16:00,28.48,82.95,7234.56,63.27
24-Apr,16:10,28.41,83.32,6589.44,71.07
24-Apr,16:20,28.33,85.57,5460.48,70.92
24-Apr,16:30,28.25,85.86,4234.24,71.02
24-Apr,16:40,28.25,85.67,3064.32,71.97
24-Apr,16:50,28.17,87.36,2062.08,69.23
24-Apr,17:00,28.17,87.92,1171.84,69.82
24-Apr,17:10,28.09,86.42,570.24,69.87
24-Apr,17:20,28.09,86.61,256.32,69.55
24-Apr,17:30,28.01,87.17,77.24,69.24
24-Apr,17:40,27.93,87.82,0,69.47
24-Apr,17:50,27.85,87.82,0,77.24
24-Apr,18:00,27.85,88.29,0,77.5
24-Apr,18:10,27.85,88.01,0,76.27
24-Apr,18:20,27.77,89.7,0,71.98
24-Apr,18:30,27.77,89.98,0,94.12
24-Apr,18:40,27.7,90.73,0,76.27
24-Apr,18:50,27.54,90.92,0,82.98
24-Apr,19:00,27.3,91.95,0,87.7
24-Apr,19:10,27.38,91.29,0,66.55
24-Apr,19:20,27.38,90.92,0,91.87
24-Apr,19:30,27.38,90.54,0,66.72
24-Apr,19:40,27.3,92.7,0,68.89
24-Apr,19:50,27.3,92.89,0,64.28
24-Apr,20,27.14,92.89,0,62.88
24-Apr,20:10,26.83,92.89,0,65.04
24-Apr,20:20,26.83,92.89,0,63.31
24-Apr,20:30,26.83,92.89,0,64.57
24-Apr,20:40,26.75,92.89,0,53.48
24-Apr,20:50,26.75,92.89,0,68.79
24-Apr,21:00,26.67,92.89,0,62.12
24-Apr,21:10,26.67,92.89,0,63.31
24-Apr,21:20,26.51,92.89,0,62.95
24-Apr,21:30,26.43,92.89,0,75.57
24-Apr,21:40,26.28,92.89,0,61.35
24-Apr,21:50,26.12,92.89,0,59.61
24-Apr,22:00,26.12,92.89,0,60.51
24-Apr,22:10,25.96,92.89,0,61.01
24-Apr,22:20,25.88,92.89,0,31.98
24-Apr,22:30,25.88,92.89,0,61.98
24-Apr,22:40,25.88,92.89,0,66.18
24-Apr,22:50,26.04,92.89,0,67.37
24-Apr,23:00,26.04,92.89,0,70.54
24-Apr,23:10,26.04,92.89,0,76.25
24-Apr,23:20,25.88,92.89,0,85.53
24-Apr,23:30,25.8,92.89,0,96.25
24-Apr,23:40,25.72,92.89,0,107
24-Apr,23:50,25.72,92.89,0,114.93
25-Apr,0:00,25.8,92.89,0,122.48
25-Apr,0:10,25.72,92.89,0,128.42
25-Apr,0:20,25.64,92.89,0,132.84
25-Apr,0:30,25.64,92.89,0,136.64
25-Apr,0:40,25.72,92.89,0,140.27
25-Apr,0:50,25.64,92.89,0,142.74
25-Apr,1:00,25.49,92.89,0,150.63
25-Apr,1:10,25.64,92.89,0,147.89
25-Apr,1:20,25.49,92.89,0,148.47
25-Apr,1:30,25.64,92.89,0,147.01
25-Apr,1:40,25.33,92.89,0,146.63
25-Apr,1:50,25.25,92.89,0,146.59
25-Apr,2:00,25.09,92.89,0,144.59
25-Apr,2:10,25.17,92.89,0,142.32
25-Apr,2:20,25.09,92.89,0,141.88
25-Apr,2:30,25.17,92.89,0,140.45
25-Apr,2:40,25.25,92.89,0,137.89
25-Apr,2:50,25.41,92.89,0,136.69
25-Apr,3:00,25.41,92.89,0,135.7
25-Apr,3:10,25.41,92.89,0,133.73
25-Apr,3:20,25.49,92.89,0,132.24
25-Apr,3:30,25.17,92.89,0,128.81
25-Apr,3:40,25.09,92.89,0,125.28
25-Apr,3:50,25.09,92.89,0,125.71
25-Apr,4:00,25.01,92.89,0,121.55
25-Apr,4:10,24.94,92.89,0,120.75
25-Apr,4:20,25.01,92.89,0,118.22
25-Apr,4:30,24.94,92.89,0,115.36
25-Apr,4:40,24.86,92.89,0,117.78
25-Apr,4:50,24.78,92.89,0,113.46
25-Apr,5:00,24.78,92.89,0,124.9
25-Apr,5:10,24.7,92.89,0,112.04
25-Apr,5:20,24.78,92.89,0,107.67
25-Apr,5:30,24.94,92.89,0,112.81
25-Apr,5:40,24.86,92.89,180.88,105.13
25-Apr,5:50,24.7,92.89,883.84,104.64
25-Apr,6:00,24.7,92.89,1958.4,102.7
25-Apr,6:10,24.62,92.89,2672.64,103.33
25-Apr,6:20,24.78,92.89,4239.36,101.43
25-Apr,6:30,24.78,92.89,4239.36,101.06
25-Apr,6:40,24.94,92.89,5207.04,99.76
25-Apr,6:50,25.09,92.89,8847.36,97.88
25-Apr,7:00,25.41,92.89,9195.52,98.85
25-Apr,7:10,25.88,92.89,12533.76,98.09
25-Apr,7:20,26.12,92.89,12154.88,96.84
25-Apr,7:30,26.35,92.89,12349.44,94.95
25-Apr,7:40,26.35,92.89,14376.96,94.03
25-Apr,7:50,26.59,91.11,23183.36,85.19
25-Apr,8:00,26.91,89.33,32849.92,93.14
25-Apr,8:10,27.46,86.32,31334.4,92.18
25-Apr,8:20,27.7,84.82,39157.76,90.47
25-Apr,8:30,28.17,82.2,30306.96,89.42
25-Apr,8:40,28.33,80.42,44871.67,88.14
25-Apr,8:50,28.41,80.7,50503.68,87.33
25-Apr,9:00,28.41,80.04,42127.36,88.1
25-Apr,9:10,28.96,76.1,43847.68,86.83
25-Apr,9:20,28.88,77.23,49766.4,85.44
25-Apr,9:30,28.88,77.32,40919.04,84.93
25-Apr,9:40,29.12,74.79,55132.16,83.44
25-Apr,9:50,29.35,74.88,48291.84,84.2
25-Apr,10,29.59,74.23,58695.68,82.09
25-Apr,10:10,29.75,72.16,47964.16,83.52
25-Apr,10:20,29.98,72.82,82944,82.99
25-Apr,10:30,29.83,71.04,68362.23,83.3
25-Apr,10:40,30.3,71.51,56074.24,81.97
25-Apr,10:50,29.98,71.41,47554.56,81.03
25-Apr,11:00,30.3,69.73,65822.72,81.58
25-Apr,11:10,30.61,66.63,67584,81.57
25-Apr,11:20,30.53,66.16,64880.63,81.52
25-Apr,11:30,30.93,64.75,27463.68,80.39
25-Apr,11:40,30.77,67.76,74588.16,79.11
25-Apr,11:50,30.61,66.07,64430.08,78.94
25-Apr,12:00,30.61,65.79,72990.72,80.4
25-Apr,12:10,31.01,65.97,57589.76,79.93
25-Apr,12:20,31.8,64,30351.36,79.64
25-Apr,12:30,31.64,62.79,50135.04,77.36
25-Apr,12:40,31.17,65.22,15851.52,76.9
25-Apr,12:50,30.06,76.48,21094.4,75.24
25-Apr,13:00,29.67,78.82,17704.96,67.12
25-Apr,13:10,29.35,79.29,18933.76,76.21
25-Apr,13:20,29.35,79.95,8432.64,72.93
25-Apr,13:30,28.96,81.35,8202.24,73.23
25-Apr,13:40,28.88,82.57,10229.76,72.49
25-Apr,13:50,28.72,83.32,9492.48,73.62
25-Apr,14:00,28.64,83.79,9815.04,74.16
25-Apr,14:10,28.72,83.42,10644.48,73.53
25-Apr,14:20,28.8,82.57,13824,74.74
25-Apr,14:30,28.96,82.1,12718.08,73.09
25-Apr,14:40,29.04,79.85,11335.68,71.31
25-Apr,14:50,29.12,81.07,9584.64,71.07
25-Apr,15:00,28.96,80.79,6036.48,70.94
25-Apr,15:10,28.72,82.01,6220.8,71.72
25-Apr,15:20,28.64,83.51,8017.92,71.11
25-Apr,15:30,28.72,80.79,8663.04,70.35
25-Apr,15:40,28.8,79.95,9722.88,69.83
25-Apr,15:50,28.8,79.57,8064,70.17
25-Apr,16:00,28.72,81.64,6691.84,69.2
25-Apr,16:10,28.48,81.45,6082.56,69.89
25-Apr,16:20,28.48,82.01,5483.52,68.84
25-Apr,16:30,28.41,82.29,5022.72,68.29
25-Apr,16:40,28.41,83.42,4584.96,67.95
25-Apr,16:50,28.33,84.17,3663.36,68.01
25-Apr,17:00,28.33,84.73,2661.12,67.76
25-Apr,17:10,28.25,85.67,1493.76,67.51
25-Apr,17:20,28.25,86.32,287.2,68.12
25-Apr,17:30,28.25,86.42,172.24,67.95
25-Apr,17:40,28.25,86.61,32.94,75.97
25-Apr,17:50,28.17,87.73,0,66.83
25-Apr,18:00,28.09,89.14,0,67.15
25-Apr,18:10,28.01,89.23,0,66.24
25-Apr,18:20,27.93,90.08,0,106.35
25-Apr,18:30,28.01,89.14,0,87.69
25-Apr,18:40,27.77,87.73,0,65.41
25-Apr,18:50,26.43,83.7,0,69.68
25-Apr,19:00,26.28,86.7,0,83.33
25-Apr,19:10,26.12,88.48,0,74.59
25-Apr,19:20,26.2,86.98,0,67.33
25-Apr,19:30,26.12,87.92,0,62.29
25-Apr,19:40,26.2,86.42,0,59.21
25-Apr,19:50,25.64,91.58,0,59.47
25-Apr,20,25.33,92.89,0,60.41
25-Apr,20:10,25.25,92.89,0,60.16
25-Apr,20:20,25.17,92.89,0,63.92
25-Apr,20:30,25.09,92.89,0,61.39
25-Apr,20:40,25.09,92.89,0,61.63
25-Apr,20:50,24.94,92.89,0,61.52
25-Apr,21:00,25.09,92.89,0,64.1
25-Apr,21:10,25.01,92.89,0,65.87
25-Apr,21:20,25.01,92.89,0,70.36
25-Apr,21:30,25.09,92.89,0,67.79
25-Apr,21:40,25.09,92.89,0,69.51
25-Apr,21:50,25.17,92.89,0,71.61
25-Apr,22:00,25.09,92.89,0,75.14
25-Apr,22:10,25.01,92.89,0,77.84
25-Apr,22:20,25.01,92.89,0,81.45
25-Apr,22:30,25.01,92.89,0,88.98
25-Apr,22:40,24.94,92.89,0,86.75
25-Apr,22:50,25.01,92.89,0,88.49
25-Apr,23:00,25.01,92.89,0,134.89
25-Apr,23:10,25.01,92.89,0,97.55
25-Apr,23:20,25.01,92.89,0,98.45
25-Apr,23:30,25.09,92.89,0,99.07
25-Apr,23:40,25.01,92.89,0,100.94
25-Apr,23:50,24.94,92.89,0,100.63
26-Apr,0:00,24.94,92.89,0,101.24
26-Apr,0:10,24.94,92.89,0,100.26
26-Apr,0:20,24.7,92.89,0,101.28
26-Apr,0:30,24.78,92.89,0,99.96
26-Apr,0:40,24.86,92.89,0,100.22
26-Apr,0:50,24.78,92.89,0,98.73
26-Apr,1:00,24.86,92.89,0,96.99
26-Apr,1:10,24.94,92.89,0,95.87
26-Apr,1:20,24.86,92.89,0,95.26
26-Apr,1:30,25.01,92.89,0,95.02
26-Apr,1:40,25.01,92.89,0,94.96
26-Apr,1:50,25.09,92.89,0,92.11
26-Apr,2:00,25.01,92.89,0,90.89
26-Apr,2:10,25.01,92.89,0,92.54
26-Apr,2:20,25.09,92.89,0,90.37
26-Apr,2:30,25.17,92.89,0,90.35
26-Apr,2:40,25.25,92.89,0,86.6
26-Apr,2:50,25.25,92.89,0,86.41
26-Apr,3:00,25.25,92.89,0,85.73
26-Apr,3:10,25.25,92.89,0,85.77
26-Apr,3:20,25.17,92.89,0,83.15
26-Apr,3:30,25.09,92.89,0,83.15
26-Apr,3:40,24.94,92.89,0,82.54
26-Apr,3:50,24.94,92.89,0,82.53
26-Apr,4:00,24.86,92.89,0,81.77
26-Apr,4:10,25.01,92.89,0,80.6
26-Apr,4:20,24.86,92.89,0,79.57
26-Apr,4:30,24.78,92.89,0,81.06
26-Apr,4:40,24.86,92.89,0,78.16
26-Apr,4:50,24.78,92.89,0,83.94
26-Apr,5:00,24.54,92.89,0,77.9
26-Apr,5:10,24.62,92.89,0,93.46
26-Apr,5:20,24.54,92.89,0,76.17
26-Apr,5:30,24.54,92.89,44.38,75.86
26-Apr,5:40,24.54,92.89,603.52,75.97
26-Apr,5:50,24.54,92.89,1600,74.34
26-Apr,6:00,24.54,92.89,2892.8,74.85
26-Apr,6:10,24.78,92.89,4723.2,74.49
26-Apr,6:20,24.86,92.89,6220.8,74.71
26-Apr,6:30,25.01,92.89,7603.2,73.57
26-Apr,6:40,25.01,92.89,9630.72,71.98
26-Apr,6:50,25.17,92.89,10598.4,71.98
26-Apr,7:00,25.41,92.89,13086.72,72.29
26-Apr,7:10,25.8,92.89,16957.44,71.37
26-Apr,7:20,26.28,92.33,21176.32,71.84
26-Apr,7:30,26.99,88.01,24698.88,72.04
26-Apr,7:40,27.22,86.7,18339.84,71.19
26-Apr,7:50,27.38,86.32,18155.52,71.49
26-Apr,8:00,27.38,86.79,17964.53,72.43
26-Apr,8:10,27.3,87.26,23238.13,70.56
26-Apr,8:20,27.62,86.23,26501.12,71.28
26-Apr,8:30,27.7,83.6,29204.48,70.02
26-Apr,8:40,27.85,84.07,20551.68,69.23
26-Apr,8:50,27.77,83.6,19630.08,67.77
26-Apr,9:00,28.01,83.51,21288.96,68.85
26-Apr,9:10,28.25,82.1,26173.44,69.33
26-Apr,9:20,28.25,82.48,32071.68,68.87
26-Apr,9:30,28.25,82.67,42577.92,69.16
26-Apr,9:40,28.48,81.35,58490.88,69.5
26-Apr,9:50,28.72,80.04,46960.64,68.35
26-Apr,10,28.88,77.79,42782.72,68.9
26-Apr,10:10,29.12,76.38,36679.68,68.73
26-Apr,10:20,29.67,73.38,55664.63,69.04
26-Apr,10:30,29.43,74.51,45240.32,68.83
26-Apr,10:40,29.9,73.38,45076.47,69.18
26-Apr,10:50,29.59,74.51,60088.32,69.15
26-Apr,11:00,30.06,72.82,75202.56,67.29
26-Apr,11:10,29.75,71.79,67747.84,67.37
26-Apr,11:20,30.22,71.13,20633.6,67.24
26-Apr,11:30,29.9,73.1,25477.12,66.65
26-Apr,11:40,29.51,78.35,66928.64,67.04
26-Apr,11:50,29.51,77.88,62423.04,66.86
26-Apr,12:00,29.43,77.32,72703.99,66.74
26-Apr,12:10,29.67,76.38,18892.8,66.25
26-Apr,12:20,29.51,78.35,57507.84,66.68
26-Apr,12:30,29.12,79.95,19292.16,67.53
26-Apr,12:40,29.51,78.07,78356.48,66.24
26-Apr,12:50,29.51,76.66,17233.92,65.69
26-Apr,13:00,29.67,76.48,15667.2,66.33
26-Apr,13:10,29.51,76.29,14653.44,65.59
26-Apr,13:20,29.35,75.82,13373.44,65.12
26-Apr,13:30,29.51,76.38,12902.4,64.29
26-Apr,13:40,29.51,76.76,12718.08,65.74
26-Apr,13:50,29.59,75.35,12820.48,65.05
26-Apr,14:00,29.43,76.1,11566.08,66.21
26-Apr,14:10,29.43,76.1,11381.76,57.56
26-Apr,14:20,29.35,76.38,11105.28,66.65
26-Apr,14:30,29.35,77.79,10275.84,63.48
26-Apr,14:40,29.27,77.42,10091.52,64.94
26-Apr,14:50,29.19,79.38,10091.52,61.99
26-Apr,15:00,29.19,77.13,9262.08,64.95
26-Apr,15:10,29.19,78.82,8796.16,62.74
26-Apr,15:20,29.27,77.98,8386.56,63.18
26-Apr,15:30,29.12,78.73,7741.44,62.7
26-Apr,15:40,28.88,79.85,7879.68,62.92
26-Apr,15:50,28.96,80.89,7464.96,60.72
26-Apr,16:00,28.8,80.89,6958.08,59.87
26-Apr,16:10,28.8,82.1,6266.88,61.77
26-Apr,16:20,28.8,80.79,5898.24,60.86
26-Apr,16:30,28.72,82.76,5137.92,61.84
26-Apr,16:40,28.72,81.92,4008.96,60.42
